country,ssp_range,year_range,p0.05,p0.50,p0.95
Saint Barthélemy,SSP5-8.5,2020-2039,0.00,0.00,0.00
Saint Barthélemy,SSP5-8.5,2040-2059,0.00,0.00,0.00
Saint Barthélemy,SSP5-8.5,2080-2099,0.00,0.00,0.00
Belarus,SSP5-8.5,1986-2005,0.02,0.12,0.41
Belarus,SSP5-8.5,2020-2039,0.23,0.81,1.66
Belarus,SSP5-8.5,2040-2059,0.62,1.78,3.70
Belarus,SSP5-8.5,2080-2099,1.78,7.88,19.36
Belize,SSP5-8.5,1986-2005,4.99,6.27,7.03
Belize,SSP5-8.5,2020-2039,11.01,12.63,20.16
Belize,SSP5-8.5,2040-2059,14.97,28.32,46.10
Belize,SSP5-8.5,2080-2099,41.16,93.36,152.99
Bermuda,SSP5-8.5,1986-2005,0.00,0.00,0.00
Bermuda,SSP5-8.5,2020-2039,0.00,0.00,0.00
Bermuda,SSP5-8.5,2040-2059,0.00,0.00,0.00
Bermuda,SSP5-8.5,2080-2099,0.00,0.00,0.00
"Bolivia, Plurinational State of",SSP5-8.5,1986-2005,5.33,7.17,7.85
"Bolivia, Plurinational State of",SSP5-8.5,2020-2039,14.71,19.49,27.22
"Bolivia, Plurinational State of",SSP5-8.5,2040-2059,23.94,31.62,46.63
"Bolivia, Plurinational State of",SSP5-8.5,2080-2099,47.38,67.97,100.64
Brazil,SSP5-8.5,1986-2005,10.17,12.34,13.54
Brazil,SSP5-8.5,2020-2039,23.20,27.93,38.96
Brazil,SSP5-8.5,2040-2059,40.02,48.83,63.93
Brazil,SSP5-8.5,2080-2099,77.91,114.01,155.71
Barbados,SSP5-8.5,1986-2005,0.00,0.00,0.00
Barbados,SSP5-8.5,2020-2039,0.00,0.00,0.00
Barbados,SSP5-8.5,2040-2059,0.00,0.00,0.00
Barbados,SSP5-8.5,2080-2099,0.00,0.00,0.04
Brunei Darussalam,SSP5-8.5,1986-2005,0.00,0.00,0.20
Brunei Darussalam,SSP5-8.5,2020-2039,0.00,0.05,0.64
Brunei Darussalam,SSP5-8.5,2040-2059,0.12,0.51,3.31
Brunei Darussalam,SSP5-8.5,2080-2099,2.19,15.60,65.73
Bhutan,SSP5-8.5,1986-2005,0.02,0.02,0.04
Bhutan,SSP5-8.5,2020-2039,0.00,0.04,0.11
Bhutan,SSP5-8.5,2040-2059,0.02,0.11,0.36
Bhutan,SSP5-8.5,2080-2099,0.23,1.24,5.09
Botswana,SSP5-8.5,1986-2005,19.41,25.06,28.02
Botswana,SSP5-8.5,2020-2039,33.85,48.26,64.03
Botswana,SSP5-8.5,2040-2059,49.98,74.57,107.31
Botswana,SSP5-8.5,2080-2099,86.95,141.46,181.04
Central African Republic,SSP5-8.5,1986-2005,43.35,46.81,50.86
Central African Republic,SSP5-8.5,2020-2039,32.46,57.23,69.65
Central African Republic,SSP5-8.5,2040-2059,30.36,76.10,103.64
Central African Republic,SSP5-8.5,2080-2099,44.78,139.75,204.82
Canada,SSP5-8.5,1986-2005,0.06,0.08,0.12
Canada,SSP5-8.5,2020-2039,0.16,0.41,0.86
Canada,SSP5-8.5,2040-2059,0.37,0.93,2.55
Canada,SSP5-8.5,2080-2099,1.96,6.74,13.33
Switzerland,SSP5-8.5,1986-2005,0.00,0.02,0.06
Switzerland,SSP5-8.5,2020-2039,0.05,0.20,0.45
Switzerland,SSP5-8.5,2040-2059,0.30,0.68,1.48
Switzerland,SSP5-8.5,2080-2099,1.19,5.15,11.59
Chile,SSP5-8.5,1986-2005,0.00,0.01,0.02
Chile,SSP5-8.5,2020-2039,0.01,0.04,0.08
Chile,SSP5-8.5,2040-2059,0.03,0.08,0.22
Chile,SSP5-8.5,2080-2099,0.18,0.71,2.50
China,SSP5-8.5,1986-2005,5.21,5.84,6.91
China,SSP5-8.5,2020-2039,8.20,11.11,15.07
China,SSP5-8.5,2040-2059,12.33,17.70,26.51
China,SSP5-8.5,2080-2099,23.70,44.72,69.13
Côte d'Ivoire,SSP5-8.5,1986-2005,20.33,22.67,30.01
Côte d'Ivoire,SSP5-8.5,2020-2039,20.89,39.58,56.25
Côte d'Ivoire,SSP5-8.5,2040-2059,20.19,62.28,107.46
Côte d'Ivoire,SSP5-8.5,2080-2099,64.04,133.11,219.05
Cameroon,SSP5-8.5,1986-2005,29.57,30.40,32.20
Cameroon,SSP5-8.5,2020-2039,28.76,37.22,42.50
Cameroon,SSP5-8.5,2040-2059,30.24,44.20,66.18
Cameroon,SSP5-8.5,2080-2099,39.01,77.69,147.20
"Congo, The Democratic Republic of the",SSP5-8.5,1986-2005,1.37,1.77,2.66
"Congo, The Democratic Republic of the",SSP5-8.5,2020-2039,1.26,4.35,8.73
"Congo, The Democratic Republic of the",SSP5-8.5,2040-2059,0.95,9.84,31.81
"Congo, The Democratic Republic of the",SSP5-8.5,2080-2099,6.95,54.25,104.02
Congo,SSP5-8.5,1986-2005,0.54,0.81,1.30
Congo,SSP5-8.5,2020-2039,0.63,2.06,3.12
Congo,SSP5-8.5,2040-2059,1.44,5.55,12.57
Congo,SSP5-8.5,2080-2099,11.84,30.57,112.60
Cook Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
Cook Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
Cook Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
Cook Islands,SSP5-8.5,2080-2099,0.00,0.00,0.00
Colombia,SSP5-8.5,1986-2005,2.91,3.49,4.21
Colombia,SSP5-8.5,2020-2039,5.69,8.52,12.20
Colombia,SSP5-8.5,2040-2059,9.69,17.99,32.23
Colombia,SSP5-8.5,2080-2099,26.69,72.70,104.10
Comoros,SSP5-8.5,1986-2005,0.00,0.00,0.00
Comoros,SSP5-8.5,2020-2039,0.00,0.00,0.00
Comoros,SSP5-8.5,2040-2059,0.00,0.00,0.00
Comoros,SSP5-8.5,2080-2099,0.00,0.00,0.01
Cabo Verde,SSP5-8.5,1986-2005,0.00,0.00,0.00
Cabo Verde,SSP5-8.5,2020-2039,0.00,0.00,0.00
Cabo Verde,SSP5-8.5,2040-2059,0.00,0.00,0.00
Cabo Verde,SSP5-8.5,2080-2099,0.00,0.00,0.00
Costa Rica,SSP5-8.5,1986-2005,0.58,0.75,1.19
Costa Rica,SSP5-8.5,2020-2039,1.74,2.85,4.27
Costa Rica,SSP5-8.5,2040-2059,3.72,6.18,12.00
Costa Rica,SSP5-8.5,2080-2099,11.40,25.87,48.92
Cuba,SSP5-8.5,1986-2005,0.56,0.96,1.16
Cuba,SSP5-8.5,2020-2039,1.96,3.67,6.16
Cuba,SSP5-8.5,2040-2059,4.09,11.09,21.87
Cuba,SSP5-8.5,2080-2099,21.72,60.66,120.32
Curaçao,SSP5-8.5,1986-2005,0.00,0.00,0.00
Curaçao,SSP5-8.5,2020-2039,0.00,0.00,0.00
Curaçao,SSP5-8.5,2040-2059,0.00,0.00,0.00
Curaçao,SSP5-8.5,2080-2099,0.00,0.00,0.00
Cayman Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
Cayman Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
Cayman Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
Cayman Islands,SSP5-8.5,2080-2099,0.00,0.00,1.67
Cyprus,SSP5-8.5,1986-2005,5.41,7.12,8.49
Cyprus,SSP5-8.5,2020-2039,11.16,15.25,18.71
Cyprus,SSP5-8.5,2040-2059,15.30,20.11,26.05
Cyprus,SSP5-8.5,2080-2099,25.80,38.41,65.80
Czechia,SSP5-8.5,1986-2005,0.06,0.14,0.19
Czechia,SSP5-8.5,2020-2039,0.32,0.96,1.52
Czechia,SSP5-8.5,2040-2059,0.65,1.95,4.23
Czechia,SSP5-8.5,2080-2099,2.89,10.39,19.00
Germany,SSP5-8.5,1986-2005,0.10,0.16,0.31
Germany,SSP5-8.5,2020-2039,0.43,0.81,1.47
Germany,SSP5-8.5,2040-2059,0.63,1.91,3.88
Germany,SSP5-8.5,2080-2099,3.03,9.03,15.72
Djibouti,SSP5-8.5,1986-2005,112.72,128.02,130.91
Djibouti,SSP5-8.5,2020-2039,118.00,143.53,158.70
Djibouti,SSP5-8.5,2040-2059,131.02,159.60,185.46
Djibouti,SSP5-8.5,2080-2099,172.82,203.50,234.87
Dominica,SSP5-8.5,1986-2005,0.00,0.00,0.00
Dominica,SSP5-8.5,2020-2039,0.00,0.00,0.00
Dominica,SSP5-8.5,2040-2059,0.00,0.00,0.00
Dominica,SSP5-8.5,2080-2099,0.00,0.00,0.00
Denmark,SSP5-8.5,1986-2005,0.00,0.00,0.00
Denmark,SSP5-8.5,2020-2039,0.00,0.00,0.04
Denmark,SSP5-8.5,2040-2059,0.00,0.00,0.10
Denmark,SSP5-8.5,2080-2099,0.01,0.06,0.72
Dominican Republic,SSP5-8.5,1986-2005,0.17,0.29,0.43
Dominican Republic,SSP5-8.5,2020-2039,0.78,1.24,2.16
Dominican Republic,SSP5-8.5,2040-2059,1.40,3.05,7.87
Dominican Republic,SSP5-8.5,2080-2099,7.53,19.01,60.98
Algeria,SSP5-8.5,1986-2005,44.40,47.41,49.43
Algeria,SSP5-8.5,2020-2039,58.62,63.97,71.74
Algeria,SSP5-8.5,2040-2059,67.91,78.54,86.87
Algeria,SSP5-8.5,2080-2099,89.43,111.03,128.94
Ecuador,SSP5-8.5,1986-2005,0.02,0.08,0.11
Ecuador,SSP5-8.5,2020-2039,0.14,0.32,0.54
Ecuador,SSP5-8.5,2040-2059,0.32,1.13,1.90
Ecuador,SSP5-8.5,2080-2099,1.72,9.79,17.55
Egypt,SSP5-8.5,1986-2005,59.96,62.87,66.05
Egypt,SSP5-8.5,2020-2039,79.47,90.92,99.78
Egypt,SSP5-8.5,2040-2059,94.90,111.44,123.45
Egypt,SSP5-8.5,2080-2099,123.74,149.46,167.82
Eritrea,SSP5-8.5,1986-2005,98.59,102.69,106.44
Eritrea,SSP5-8.5,2020-2039,106.11,124.38,139.44
Eritrea,SSP5-8.5,2040-2059,119.68,147.23,172.38
Eritrea,SSP5-8.5,2080-2099,171.43,195.39,237.24
Spain,SSP5-8.5,1986-2005,3.29,4.90,6.03
Spain,SSP5-8.5,2020-2039,7.81,11.75,15.89
Spain,SSP5-8.5,2040-2059,11.57,18.46,25.63
Spain,SSP5-8.5,2080-2099,23.84,43.13,64.02
Estonia,SSP5-8.5,1986-2005,0.00,0.00,0.00
Estonia,SSP5-8.5,2020-2039,0.00,0.01,0.18
Estonia,SSP5-8.5,2040-2059,0.00,0.06,0.49
Estonia,SSP5-8.5,2080-2099,0.02,0.76,8.82
Ethiopia,SSP5-8.5,1986-2005,40.42,43.81,45.31
Ethiopia,SSP5-8.5,2020-2039,46.72,55.27,61.95
Ethiopia,SSP5-8.5,2040-2059,57.45,68.07,82.85
Ethiopia,SSP5-8.5,2080-2099,80.24,104.50,134.66
Finland,SSP5-8.5,1986-2005,0.00,0.00,0.00
Finland,SSP5-8.5,2020-2039,0.00,0.01,0.18
Finland,SSP5-8.5,2040-2059,0.00,0.05,0.33
Finland,SSP5-8.5,2080-2099,0.07,0.42,3.91
Fiji,SSP5-8.5,1986-2005,0.00,0.00,0.00
Fiji,SSP5-8.5,2020-2039,0.00,0.00,0.00
Fiji,SSP5-8.5,2040-2059,0.00,0.00,0.00
Fiji,SSP5-8.5,2080-2099,0.00,0.00,0.16
Falkland Islands (Malvinas),SSP5-8.5,1986-2005,0.00,0.00,0.00
Falkland Islands (Malvinas),SSP5-8.5,2020-2039,0.00,0.00,0.00
Falkland Islands (Malvinas),SSP5-8.5,2040-2059,0.00,0.00,0.00
Falkland Islands (Malvinas),SSP5-8.5,2080-2099,0.00,0.00,0.00
France,SSP5-8.5,1986-2005,0.56,0.71,0.92
France,SSP5-8.5,2020-2039,1.43,2.07,3.16
France,SSP5-8.5,2040-2059,2.35,3.91,6.71
France,SSP5-8.5,2080-2099,7.26,17.15,28.35
Faroe Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
Faroe Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
Faroe Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
Faroe Islands,SSP5-8.5,2080-2099,0.00,0.00,0.00
"Micronesia, Federated States of",SSP5-8.5,1986-2005,0.00,0.00,0.00
"Micronesia, Federated States of",SSP5-8.5,2020-2039,0.00,0.00,0.00
"Micronesia, Federated States of",SSP5-8.5,2040-2059,0.00,0.00,0.00
"Micronesia, Federated States of",SSP5-8.5,2080-2099,0.00,0.00,0.00
Gabon,SSP5-8.5,1986-2005,0.02,0.08,0.21
Gabon,SSP5-8.5,2020-2039,0.18,0.42,1.06
Gabon,SSP5-8.5,2040-2059,0.57,1.58,9.00
Gabon,SSP5-8.5,2080-2099,5.21,22.13,84.63
United Kingdom,SSP5-8.5,1986-2005,0.00,0.00,0.01
United Kingdom,SSP5-8.5,2020-2039,0.00,0.00,0.07
United Kingdom,SSP5-8.5,2040-2059,0.00,0.04,0.12
United Kingdom,SSP5-8.5,2080-2099,0.05,0.23,1.06
Georgia,SSP5-8.5,1986-2005,0.41,0.67,0.95
Georgia,SSP5-8.5,2020-2039,1.53,2.63,5.76
Georgia,SSP5-8.5,2040-2059,2.38,5.95,13.03
Georgia,SSP5-8.5,2080-2099,8.45,21.98,48.21
Guernsey,SSP5-8.5,1986-2005,0.00,0.00,0.00
Guernsey,SSP5-8.5,2020-2039,0.00,0.00,0.00
Guernsey,SSP5-8.5,2040-2059,0.00,0.00,0.00
Guernsey,SSP5-8.5,2080-2099,0.00,0.00,0.00
Ghana,SSP5-8.5,1986-2005,38.02,41.27,47.65
Ghana,SSP5-8.5,2020-2039,41.28,57.62,69.41
Ghana,SSP5-8.5,2040-2059,38.04,74.58,112.64
Ghana,SSP5-8.5,2080-2099,67.88,120.44,216.36
Gibraltar,SSP5-8.5,1986-2005,0.00,0.00,0.05
Gibraltar,SSP5-8.5,2020-2039,0.00,0.05,0.19
Gibraltar,SSP5-8.5,2040-2059,0.00,0.14,0.63
Gibraltar,SSP5-8.5,2080-2099,0.10,1.15,5.27
Guinea,SSP5-8.5,1986-2005,37.16,39.26,45.99
Guinea,SSP5-8.5,2020-2039,41.33,58.62,70.24
Guinea,SSP5-8.5,2040-2059,49.36,78.22,114.06
Guinea,SSP5-8.5,2080-2099,88.47,145.74,213.78
Guadeloupe,SSP5-8.5,1986-2005,0.00,0.00,0.00
Guadeloupe,SSP5-8.5,2020-2039,0.00,0.00,0.00
Guadeloupe,SSP5-8.5,2040-2059,0.00,0.00,0.00
Guadeloupe,SSP5-8.5,2080-2099,0.00,0.00,0.01
Gambia,SSP5-8.5,1986-2005,104.18,108.29,112.65
Gambia,SSP5-8.5,2020-2039,125.20,132.67,144.18
Gambia,SSP5-8.5,2040-2059,146.97,159.43,183.22
Gambia,SSP5-8.5,2080-2099,183.93,226.00,267.58
Guinea-Bissau,SSP5-8.5,1986-2005,67.72,71.03,74.08
Guinea-Bissau,SSP5-8.5,2020-2039,83.79,92.79,104.59
Guinea-Bissau,SSP5-8.5,2040-2059,102.21,119.33,144.75
Guinea-Bissau,SSP5-8.5,2080-2099,147.89,196.32,236.06
Equatorial Guinea,SSP5-8.5,1986-2005,0.00,0.00,0.02
Equatorial Guinea,SSP5-8.5,2020-2039,0.00,0.02,0.07
Equatorial Guinea,SSP5-8.5,2040-2059,0.00,0.11,1.06
Equatorial Guinea,SSP5-8.5,2080-2099,0.35,3.61,20.47
Greece,SSP5-8.5,1986-2005,1.39,1.97,2.52
Greece,SSP5-8.5,2020-2039,3.85,5.94,12.90
Greece,SSP5-8.5,2040-2059,7.85,12.68,23.66
Greece,SSP5-8.5,2080-2099,17.48,40.05,63.96
Grenada,SSP5-8.5,1986-2005,0.00,0.00,0.00
Grenada,SSP5-8.5,2020-2039,0.00,0.00,0.00
Grenada,SSP5-8.5,2040-2059,0.00,0.00,0.00
Grenada,SSP5-8.5,2080-2099,0.00,0.00,0.00
Greenland,SSP5-8.5,1986-2005,0.00,0.00,0.00
Greenland,SSP5-8.5,2020-2039,0.00,0.00,0.00
Greenland,SSP5-8.5,2040-2059,0.00,0.00,0.00
Greenland,SSP5-8.5,2080-2099,0.00,0.00,0.00
Guatemala,SSP5-8.5,1986-2005,3.73,4.31,4.78
Guatemala,SSP5-8.5,2020-2039,6.28,7.31,9.93
Guatemala,SSP5-8.5,2040-2059,8.87,13.60,21.84
Guatemala,SSP5-8.5,2080-2099,22.98,45.96,85.54
French Guiana,SSP5-8.5,1986-2005,1.52,3.77,5.11
French Guiana,SSP5-8.5,2020-2039,7.10,11.56,20.20
French Guiana,SSP5-8.5,2040-2059,13.40,20.68,42.16
French Guiana,SSP5-8.5,2080-2099,31.20,73.07,162.74
Guam,SSP5-8.5,1986-2005,0.00,0.00,0.00
Guam,SSP5-8.5,2020-2039,0.00,0.00,0.00
Guam,SSP5-8.5,2040-2059,0.00,0.00,0.00
Guam,SSP5-8.5,2080-2099,0.00,0.00,0.00
Guyana,SSP5-8.5,1986-2005,1.06,1.64,2.30
Guyana,SSP5-8.5,2020-2039,3.52,5.82,21.53
Guyana,SSP5-8.5,2040-2059,6.04,14.05,44.42
Guyana,SSP5-8.5,2080-2099,17.56,64.56,152.72
Hong Kong,SSP5-8.5,1986-2005,0.02,0.06,0.29
Hong Kong,SSP5-8.5,2020-2039,0.17,0.66,1.23
Hong Kong,SSP5-8.5,2040-2059,0.31,1.83,4.66
Hong Kong,SSP5-8.5,2080-2099,2.61,14.95,53.25
Heard Island and McDonald Islands,SSP5-8.5,1986-2005,0.00,0.00,0.00
Heard Island and McDonald Islands,SSP5-8.5,2020-2039,0.00,0.00,0.00
Heard Island and McDonald Islands,SSP5-8.5,2040-2059,0.00,0.00,0.00
Heard Island and McDonald Islands,SSP5-8.5,2080-2099,0.00,0.00,0.00
Honduras,SSP5-8.5,1986-2005,2.97,3.57,4.49
Honduras,SSP5-8.5,2020-2039,6.50,8.29,12.92
Honduras,SSP5-8.5,2040-2059,10.66,17.45,31.45
Honduras,SSP5-8.5,2080-2099,32.09,65.73,121.26
Croatia,SSP5-8.5,1986-2005,0.59,1.46,2.01
Croatia,SSP5-8.5,2020-2039,2.21,4.92,11.89
Croatia,SSP5-8.5,2040-2059,5.65,10.91,15.79
Croatia,SSP5-8.5,2080-2099,15.43,34.22,50.26
Haiti,SSP5-8.5,1986-2005,0.04,0.08,0.16
Haiti,SSP5-8.5,2020-2039,0.25,0.51,1.23
Haiti,SSP5-8.5,2040-2059,0.56,1.70,6.27
Haiti,SSP5-8.5,2080-2099,4.92,16.17,61.07
Hungary,SSP5-8.5,1986-2005,0.86,1.80,2.29
Hungary,SSP5-8.5,2020-2039,2.94,6.34,11.91
Hungary,SSP5-8.5,2040-2059,5.97,12.25,18.10
Hungary,SSP5-8.5,2080-2099,15.13,35.93,55.81
Indonesia,SSP5-8.5,1986-2005,0.35,0.53,0.79
Indonesia,SSP5-8.5,2020-2039,1.04,1.37,2.54
Indonesia,SSP5-8.5,2040-2059,2.26,3.66,9.27
Indonesia,SSP5-8.5,2080-2099,8.20,24.96,55.34
Isle of Man,SSP5-8.5,1986-2005,0.00,0.00,0.00
Isle of Man,SSP5-8.5,2020-2039,0.00,0.00,0.00
Isle of Man,SSP5-8.5,2040-2059,0.00,0.00,0.00
Isle of Man,SSP5-8.5,2080-2099,0.00,0.00,0.00
India,SSP5-8.5,1986-2005,42.73,45.94,48.55
India,SSP5-8.5,2020-2039,42.16,50.94,57.29
India,SSP5-8.5,2040-2059,49.64,61.42,76.70
India,SSP5-8.5,2080-2099,67.17,99.20,128.13
British Indian Ocean Territory,SSP5-8.5,1986-2005,0.00,0.00,0.00
British Indian Ocean Territory,SSP5-8.5,2020-2039,0.00,0.00,0.00
British Indian Ocean Territory,SSP5-8.5,2040-2059,0.00,0.00,0.00
British Indian Ocean Territory,SSP5-8.5,2080-2099,0.00,0.00,0.00
Ireland,SSP5-8.5,1986-2005,0.00,0.00,0.00
Ireland,SSP5-8.5,2020-2039,0.00,0.00,0.00
Ireland,SSP5-8.5,2040-2059,0.00,0.00,0.05
Ireland,SSP5-8.5,2080-2099,0.00,0.01,0.32
"Iran, Islamic Republic of",SSP5-8.5,1986-2005,43.32,45.27,48.44
"Iran, Islamic Republic of",SSP5-8.5,2020-2039,55.61,63.37,69.85
"Iran, Islamic Republic of",SSP5-8.5,2040-2059,66.42,78.13,89.88
"Iran, Islamic Republic of",SSP5-8.5,2080-2099,93.15,112.47,130.38
Iraq,SSP5-8.5,1986-2005,142.57,145.15,149.27
Iraq,SSP5-8.5,2020-2039,151.67,160.30,164.59
Iraq,SSP5-8.5,2040-2059,161.06,171.06,177.64
Iraq,SSP5-8.5,2080-2099,175.00,192.05,205.57
Iceland,SSP5-8.5,1986-2005,0.00,0.00,0.00
Iceland,SSP5-8.5,2020-2039,0.00,0.00,0.00
Iceland,SSP5-8.5,2040-2059,0.00,0.00,0.00
Iceland,SSP5-8.5,2080-2099,0.00,0.00,0.00
Israel,SSP5-8.5,1986-2005,8.46,9.87,11.59
Israel,SSP5-8.5,2020-2039,16.38,24.16,31.43
Israel,SSP5-8.5,2040-2059,30.89,43.60,56.64
Israel,SSP5-8.5,2080-2099,59.28,96.33,120.65
Italy,SSP5-8.5,1986-2005,0.52,0.80,1.15
Italy,SSP5-8.5,2020-2039,1.66,3.26,8.00
Italy,SSP5-8.5,2040-2059,3.95,6.67,11.47
Italy,SSP5-8.5,2080-2099,11.91,27.11,49.80
Jamaica,SSP5-8.5,1986-2005,0.00,0.00,0.00
Jamaica,SSP5-8.5,2020-2039,0.00,0.00,0.07
Jamaica,SSP5-8.5,2040-2059,0.00,0.08,0.99
Jamaica,SSP5-8.5,2080-2099,0.53,7.98,30.28
Jersey,SSP5-8.5,1986-2005,0.00,0.00,0.00
Jersey,SSP5-8.5,2020-2039,0.00,0.00,0.00
Jersey,SSP5-8.5,2040-2059,0.00,0.00,0.00
Jersey,SSP5-8.5,2080-2099,0.00,0.00,0.00
Jordan,SSP5-8.5,1986-2005,18.95,21.90,24.78
Jordan,SSP5-8.5,2020-2039,36.25,51.36,61.69
Jordan,SSP5-8.5,2040-2059,62.57,79.11,97.93
Jordan,SSP5-8.5,2080-2099,96.82,131.30,147.38
Japan,SSP5-8.5,1986-2005,0.15,0.23,0.42
Japan,SSP5-8.5,2020-2039,0.60,1.05,1.81
Japan,SSP5-8.5,2040-2059,1.10,2.63,5.52
Japan,SSP5-8.5,2080-2099,3.29,14.05,27.23
Kazakhstan,SSP5-8.5,1986-2005,8.17,9.20,10.07
Kazakhstan,SSP5-8.5,2020-2039,13.73,18.31,21.46
Kazakhstan,SSP5-8.5,2040-2059,18.65,25.60,31.26
Kazakhstan,SSP5-8.5,2080-2099,33.06,46.99,66.68
Kenya,SSP5-8.5,1986-2005,10.49,11.14,13.13
Kenya,SSP5-8.5,2020-2039,14.75,18.66,21.31
Kenya,SSP5-8.5,2040-2059,19.46,26.25,35.07
Kenya,SSP5-8.5,2080-2099,28.22,48.73,70.64
Kyrgyzstan,SSP5-8.5,1986-2005,0.58,0.76,1.07
Kyrgyzstan,SSP5-8.5,2020-2039,1.34,1.86,3.38
Kyrgyzstan,SSP5-8.5,2040-2059,2.41,3.42,6.02
Kyrgyzstan,SSP5-8.5,2080-2099,6.87,12.05,21.28
Cambodia,SSP5-8.5,1986-2005,39.12,44.57,49.48
Cambodia,SSP5-8.5,2020-2039,42.14,64.60,82.71
Cambodia,SSP5-8.5,2040-2059,49.93,91.15,143.23
Cambodia,SSP5-8.5,2080-2099,113.92,170.07,251.91
Kiribati,SSP5-8.5,1986-2005,0.00,0.00,0.00
Kiribati,SSP5-8.5,2020-2039,0.00,0.00,0.00
Kiribati,SSP5-8.5,2040-2059,0.00,0.00,0.00
Kiribati,SSP5-8.5,2080-2099,0.00,0.00,0.00
Saint Kitts and Nevis,SSP5-8.5,1986-2005,0.00,0.00,0.00
Saint Kitts and Nevis,SSP5-8.5,2020-2039,0.00,0.00,0.00
Saint Kitts and Nevis,SSP5-8.5,2040-2059,0.00,0.00,0.00
Saint Kitts and Nevis,SSP5-8.5,2080-2099,0.00,0.00,0.00
"Korea, Republic of",SSP5-8.5,1986-2005,0.27,0.35,0.58
"Korea, Republic of",SSP5-8.5,2020-2039,0.69,1.63,2.86
"Korea, Republic of",SSP5-8.5,2040-2059,1.45,3.42,8.48
"Korea, Republic of",SSP5-8.5,2080-2099,4.47,19.70,39.15
Kuwait,SSP5-8.5,1986-2005,158.97,161.24,163.73
Kuwait,SSP5-8.5,2020-2039,168.82,175.92,180.53
Kuwait,SSP5-8.5,2040-2059,176.37,184.80,191.57
Kuwait,SSP5-8.5,2080-2099,189.07,206.06,218.68
Lao People's Democratic Republic,SSP5-8.5,1986-2005,8.20,9.94,12.81
Lao People's Democratic Republic,SSP5-8.5,2020-2039,10.33,17.80,22.72
Lao People's Democratic Republic,SSP5-8.5,2040-2059,16.47,28.98,53.69
Lao People's Democratic Republic,SSP5-8.5,2080-2099,37.57,74.17,149.43
Lebanon,SSP5-8.5,1986-2005,0.27,0.39,1.00
Lebanon,SSP5-8.5,2020-2039,1.15,1.86,2.68
Lebanon,SSP5-8.5,2040-2059,2.47,4.90,8.80
Lebanon,SSP5-8.5,2080-2099,8.57,26.36,46.65
Liberia,SSP5-8.5,1986-2005,0.25,0.62,1.61
Liberia,SSP5-8.5,2020-2039,0.26,1.64,3.91
Liberia,SSP5-8.5,2040-2059,0.26,4.49,22.11
Liberia,SSP5-8.5,2080-2099,3.50,24.04,99.69
Libya,SSP5-8.5,1986-2005,67.98,71.77,74.54
Libya,SSP5-8.5,2020-2039,87.42,97.56,104.11
Libya,SSP5-8.5,2040-2059,99.17,115.43,123.77
Libya,SSP5-8.5,2080-2099,121.61,146.30,166.35
Saint Lucia,SSP5-8.5,1986-2005,0.00,0.00,0.00
Saint Lucia,SSP5-8.5,2020-2039,0.00,0.00,0.00
Saint Lucia,SSP5-8.5,2040-2059,0.00,0.00,0.00
Saint Lucia,SSP5-8.5,2080-2099,0.00,0.00,0.52
Liechtenstein,SSP5-8.5,1986-2005,0.00,0.00,0.00
Liechtenstein,SSP5-8.5,2020-2039,0.00,0.00,0.03
Liechtenstein,SSP5-8.5,2040-2059,0.00,0.01,0.27
Liechtenstein,SSP5-8.5,2080-2099,0.01,0.76,3.24
Sri Lanka,SSP5-8.5,1986-2005,4.03,5.86,6.38
Sri Lanka,SSP5-8.5,2020-2039,8.82,11.33,14.98
Sri Lanka,SSP5-8.5,2040-2059,15.58,19.60,31.46
Sri Lanka,SSP5-8.5,2080-2099,33.49,49.64,82.17
Lesotho,SSP5-8.5,1986-2005,0.02,0.04,0.12
Lesotho,SSP5-8.5,2020-2039,0.07,0.28,0.82
Lesotho,SSP5-8.5,2040-2059,0.25,0.94,2.58
Lesotho,SSP5-8.5,2080-2099,1.58,7.68,15.96
Lithuania,SSP5-8.5,1986-2005,0.00,0.00,0.03
Lithuania,SSP5-8.5,2020-2039,0.00,0.13,0.58
Lithuania,SSP5-8.5,2040-2059,0.05,0.27,1.15
Lithuania,SSP5-8.5,2080-2099,0.66,2.35,8.05
Luxembourg,SSP5-8.5,1986-2005,0.06,0.16,0.27
Luxembourg,SSP5-8.5,2020-2039,0.29,0.70,1.09
Luxembourg,SSP5-8.5,2040-2059,0.44,1.60,2.97
Luxembourg,SSP5-8.5,2080-2099,2.09,7.11,14.52
Latvia,SSP5-8.5,1986-2005,0.00,0.00,0.01
Latvia,SSP5-8.5,2020-2039,0.00,0.09,0.31
Latvia,SSP5-8.5,2040-2059,0.02,0.22,0.75
Latvia,SSP5-8.5,2080-2099,0.23,2.01,9.14
Macao,SSP5-8.5,1986-2005,0.00,0.00,0.00
Macao,SSP5-8.5,2020-2039,0.00,0.00,0.05
